Image_Metadata_Plate,Image_Metadata_Well,Image_FileName_OrigHoechst,Image_Count_Nuclei,Image_Metadata_GeneID,Image_Metadata_GeneSymbol,Image_Metadata_IsLandmark,Image_Metadata_AlleleDesc,Image_Metadata_ExpressionVector,Image_Metadata_FlaggedForToxicity,Image_Metadata_IE_Blast_noBlast,Image_Metadata_IntendedOrfMismatch,Image_Metadata_OpenOrClosed,Image_Metadata_RNAiVirusPlateName,Image_Metadata_Site,Image_Metadata_TimePoint_Hours,Image_Metadata_Type,Image_Metadata_Virus_Vol_ul,Image_Metadata_ASSAY_WELL_ROLE,Image_Metadata_QCFlag_isBlurry,Image_Metadata_QCFlag_isSaturated
41757,m22,taoe005-u2os-72h-cp-a-au00044858_m22_s1_w163961a34-d41f-4bda-8946-78829ceb89aa.tif,63,6925,TCF4,0,WT.1,pLX304,,1.21,,closed,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41757,l07,taoe005-u2os-72h-cp-a-au00044858_l07_s2_w1378cf907-a208-4cf2-b05f-e702df9adb64.tif,89,7189,TRAF6,0,WT.2,pLX304,,1.01,,closed,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41757,n06,taoe005-u2os-72h-cp-a-au00044858_n06_s9_w169a2e0ec-f61b-4873-93b6-fbe649f61973.tif,58,2735,GLI1,0,WT,pLX304,,0.95,,closed,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,1
41757,k18,taoe005-u2os-72h-cp-a-au00044858_k18_s9_w10da402e6-e220-4d90-b4bd-8a0067d143e4.tif,102,23678,SGK3,0,WT.2,pLX304,,0.79,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41757,m19,taoe005-u2os-72h-cp-a-au00044858_m19_s8_w198ed18ab-1a0a-4fd0-9ea3-6374feda8aab.tif,63,5894,RAF1,0,WT.2,pLX304,,0.95,,open,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41757,k07,taoe005-u2os-72h-cp-a-au00044858_k07_s4_w11c6c171c-02f2-4420-85eb-bbe279314962.tif,67,331,XIAP,0,WT.2,pLX304,,0.65,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41757,n24,taoe005-u2os-72h-cp-a-au00044858_n24_s6_w16357a3cf-e912-48a6-9b22-0cf6c23d19b2.tif,38,4615,MYD88,0,WT,pLX304,,0.86,,closed,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41757,m23,taoe005-u2os-72h-cp-a-au00044858_m23_s2_w11a427eca-4071-422f-859f-5b6d82298ade.tif,57,6009,RHEB,1,WT.2,pLX304,,1.15,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41757,n02,taoe005-u2os-72h-cp-a-au00044858_n02_s7_w1b3a088a6-a8bd-42ee-9627-c1aa04ca136f.tif,44,6608,SMO,0,WT.1,pLX304,,0.84,,closed,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41757,m05,taoe005-u2os-72h-cp-a-au00044858_m05_s6_w11b186911-e1c0-49e4-b945-ee3230cfe3a3.tif,71,4790,NFKB1,0,WT.2,pLX304,,0.09,,,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41757,j19,taoe005-u2os-72h-cp-a-au00044858_j19_s9_w10afb8b86-1d7e-4bc3-8afe-5a3009d8027a.tif,72,23239,PHLPP1,0,WT,pLX304,,0.93,,closed,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41757,m19,taoe005-u2os-72h-cp-a-au00044858_m19_s5_w1c9987f81-4be4-42d6-a3ef-db4ea8c14563.tif,75,5894,RAF1,0,WT.2,pLX304,,0.95,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41757,k06,taoe005-u2os-72h-cp-a-au00044858_k06_s4_w1e1877790-9b57-445d-b4bf-4a2fd6550695.tif,101,8737,RIPK1,0,WT,pLX304,,0.1,,,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41757,k02,taoe005-u2os-72h-cp-a-au00044858_k02_s1_w1e2b0d14a-be56-422e-9d03-c9fdb0adeaf1.tif,67,7048,TGFBR2,1,WT.2,pLX304,,0.45,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41757,n03,taoe005-u2os-72h-cp-a-au00044858_n03_s8_w1f2956444-467f-4f14-b0ed-96d30c0fa019.tif,28,658,BMPR1B,0,K231R,pLX304,,0.97,,closed,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41757,l09,taoe005-u2os-72h-cp-a-au00044858_l09_s9_w1cd5feb6a-5d2c-4d1c-8caa-51fb07efd857.tif,99,,EMPTY,,,,,0.08,,,ORA11.12.13.18A,9,72H,"ORF OE",1,Untreated,0,0
41757,o01,taoe005-u2os-72h-cp-a-au00044858_o01_s7_w1cf6f85ac-7bb2-4ed2-b978-8f63581861c2.tif,87,,EMPTY,,,,,0.05,,,ORA11.12.13.18A,7,72H,"ORF OE",1,Untreated,0,0
41757,m13,taoe005-u2os-72h-cp-a-au00044858_m13_s7_w1a35f92fd-56a9-45f0-934e-562e64c93952.tif,73,5562,PRKAA1,0,WT.2,pLX304,,0.93,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41757,m18,taoe005-u2os-72h-cp-a-au00044858_m18_s4_w1ad0d2a90-2580-467e-92a9-03f33e895c0e.tif,40,91,ACVR1B,0,WT.2.mismatch,pLX304,,1.01,mismatch,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41757,n09,taoe005-u2os-72h-cp-a-au00044858_n09_s7_w1c675f732-57d4-4b4a-a6a1-46dd6ef3372f.tif,37,5590,PRKCZ,0,del1-238,pLX304,,1.04,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41757,o01,taoe005-u2os-72h-cp-a-au00044858_o01_s2_w1c464e573-b9e2-48f4-824c-09b5afef0d9b.tif,81,,EMPTY,,,,,0.05,,,ORA11.12.13.18A,2,72H,"ORF OE",1,Untreated,0,0
41757,n01,taoe005-u2os-72h-cp-a-au00044858_n01_s1_w161c78c9b-2687-4c27-8430-7ca1112dd85c.tif,43,1019,CDK4,1,R24C,pLX304,,1.1,,closed,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41757,l04,taoe005-u2os-72h-cp-a-au00044858_l04_s7_w115317619-4160-402c-8eaa-7d408973e753.tif,49,,EMPTY,,,,,0.06,,,ORA11.12.13.18A,7,72H,"ORF OE",1,Untreated,0,0
41757,m15,taoe005-u2os-72h-cp-a-au00044858_m15_s1_w1740e5da7-e496-4880-91f4-79e83e2df1ce.tif,54,5567,PRKACB,0,WT.3,pLX304,,0.77,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41757,m16,taoe005-u2os-72h-cp-a-au00044858_m16_s7_w19cf07ee2-43a7-4a42-a98a-3310ed6c521d.tif,89,,EMPTY,,,,,0.08,,,ORA11.12.13.18A,7,72H,"ORF OE",1,Untreated,0,0
41757,m18,taoe005-u2os-72h-cp-a-au00044858_m18_s9_w1d7e2fc30-3700-494e-9aa1-54c017813b52.tif,133,91,ACVR1B,0,WT.2.mismatch,pLX304,,1.01,mismatch,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41757,m15,taoe005-u2os-72h-cp-a-au00044858_m15_s6_w1796cd8ca-b1c6-44b2-a701-de3f7db5a8e6.tif,131,5567,PRKACB,0,WT.3,pLX304,,0.77,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41757,m17,taoe005-u2os-72h-cp-a-au00044858_m17_s3_w1d2fd3faf-b26c-4268-8c26-ac91bca18339.tif,121,5879,RAC1,0,WT.2,pLX304,,1.09,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41757,n03,taoe005-u2os-72h-cp-a-au00044858_n03_s3_w193961f47-cdf7-43d0-baae-dc40b5caab44.tif,126,658,BMPR1B,0,K231R,pLX304,,0.97,,closed,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41757,n24,taoe005-u2os-72h-cp-a-au00044858_n24_s1_w141fcdf9b-6e95-40a6-9ab4-894bcbff4c3f.tif,74,4615,MYD88,0,WT,pLX304,,0.86,,closed,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41757,k09,taoe005-u2os-72h-cp-a-au00044858_k09_s1_w1d56f1bf0-2af8-4a18-8ee5-1a1cbdfe0935.tif,57,658,BMPR1B,0,WT.2,pLX304,,0.97,,,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41757,m22,taoe005-u2os-72h-cp-a-au00044858_m22_s6_w1f5c211c2-3b9e-48fb-8322-1ecc469ae90b.tif,60,6925,TCF4,0,WT.1,pLX304,,1.21,,closed,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41757,o03,taoe005-u2os-72h-cp-a-au00044858_o03_s9_w1454298f9-66a8-4782-beb5-a3b42e49fd43.tif,56,6389,SDHA,0,WT,pLX304,,1.07,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41757,n05,taoe005-u2os-72h-cp-a-au00044858_n05_s3_w11bbdeb73-ea09-4ba0-a0dd-a94eee9ce34e.tif,56,-43,Luciferase,0,CTRL,pLX304,,0.08,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,CTRL,0,0
41757,l21,taoe005-u2os-72h-cp-a-au00044858_l21_s6_w132c9faed-1bb6-4aa7-8fc5-fe54d03ce389.tif,83,81892,SLIRP,0,WT.1,pLX304,,1.04,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41757,n08,taoe005-u2os-72h-cp-a-au00044858_n08_s1_w120363e34-4494-49ea-822d-218165836491.tif,85,64798,DEPTOR,0,WT.1,pLX304,,1.35,,closed,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41757,k05,taoe005-u2os-72h-cp-a-au00044858_k05_s4_w1f1d64459-326e-45a2-b5da-1bc89561d3d7.tif,70,64750,SMURF2,0,WT,pLX304,,0.99,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41757,n05,taoe005-u2os-72h-cp-a-au00044858_n05_s8_w1561a1ac2-b7c2-45ba-8505-1b2c3c33392b.tif,70,-43,Luciferase,0,CTRL,pLX304,,0.08,,open,ORA11.12.13.18A,8,72H,"ORF OE",1,CTRL,0,0
41757,l24,taoe005-u2os-72h-cp-a-au00044858_l24_s4_w1e2bf79ef-6ee4-498a-a7f3-35e6af4c0192.tif,82,28514,DLL1,0,WT,pLX304,,0.81,,closed,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41757,n11,taoe005-u2os-72h-cp-a-au00044858_n11_s9_w1a3a46977-ce55-4b0f-8aac-32b11a001fc3.tif,27,5578,PRKCA,0,del1-325,pLX304,,0.79,,closed,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41757,k09,taoe005-u2os-72h-cp-a-au00044858_k09_s6_w1761d087f-24f1-49c4-b3a1-b6ca1d954909.tif,92,658,BMPR1B,0,WT.2,pLX304,,0.97,,,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41757,m03,taoe005-u2os-72h-cp-a-au00044858_m03_s7_w12a6afe25-78d2-4cfb-8a58-cb854aab6dff.tif,64,4088,SMAD3,1,WT.1,pLX304,,0.83,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41757,n01,taoe005-u2os-72h-cp-a-au00044858_n01_s9_w1e498e64d-a7e5-4d22-a303-3d3ea1951cf0.tif,110,1019,CDK4,1,R24C,pLX304,,1.1,,closed,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41757,n06,taoe005-u2os-72h-cp-a-au00044858_n06_s4_w14567aa57-f3b1-4bf6-8aaf-320de2cef58d.tif,84,2735,GLI1,0,WT,pLX304,,0.95,,closed,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41757,n12,taoe005-u2os-72h-cp-a-au00044858_n12_s5_w13d9f8ba3-45c4-49a6-8acd-a39c90c5dfa2.tif,55,10891,PPARGC1A,0,WT.1,pLX304,,0.09,,,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41757,m12,taoe005-u2os-72h-cp-a-au00044858_m12_s1_w1912fcab2-68ac-4838-9e50-dbea1f290496.tif,48,7424,VEGFC,0,WT.2,pLX304,,1.06,,,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41757,o02,taoe005-u2os-72h-cp-a-au00044858_o02_s8_w1b5469f7e-b07d-47b5-942c-4ec025930de1.tif,32,4088,SMAD3,1,WT.2,pLX304,,0.05,,,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41757,m23,taoe005-u2os-72h-cp-a-au00044858_m23_s9_w14197ace1-4b65-4298-8a4c-31eb0388383a.tif,84,6009,RHEB,1,WT.2,pLX304,,1.15,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41757,n01,taoe005-u2os-72h-cp-a-au00044858_n01_s4_w1f6b3602e-9950-4b87-bf02-e807636cee76.tif,47,1019,CDK4,1,R24C,pLX304,,1.1,,closed,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41757,n04,taoe005-u2os-72h-cp-a-au00044858_n04_s9_w1e3ffd192-684c-49d7-9f53-6086d02811f5.tif,68,6608,SMO,0,WT.2,pLX304,,0.94,,closed,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41757,m17,taoe005-u2os-72h-cp-a-au00044858_m17_s8_w1860995eb-9b93-44f1-90a2-d21cd3a57a58.tif,126,5879,RAC1,0,WT.2,pLX304,,1.09,,open,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41757,l05,taoe005-u2os-72h-cp-a-au00044858_l05_s3_w1cf5ac2da-7da6-4c01-8b83-147204e796a7.tif,43,7189,TRAF6,0,WT.1,pLX304,,1.06,,closed,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41757,l19,taoe005-u2os-72h-cp-a-au00044858_l19_s7_w14e22f4aa-b419-4d20-849f-ef984ea5c617.tif,73,4851,NOTCH1,1,WT.2,pLX304,,1.06,,closed,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41757,m02,taoe005-u2os-72h-cp-a-au00044858_m02_s6_w17403791b-bccf-4138-9259-fe463e8aaae1.tif,123,-42,LacZ,0,CTRL,pLX304,,0.98,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,CTRL,0,0
41757,o04,taoe005-u2os-72h-cp-a-au00044858_o04_s5_w1d14b2853-5dd8-4fd8-ac9d-6e88a600422b.tif,21,5970,RELA,0,WT.2,pLX304,,0.22,,closed,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41757,n07,taoe005-u2os-72h-cp-a-au00044858_n07_s5_w1f2ce3489-ca29-4d69-a8af-7dbf9435adaf.tif,76,6198,RPS6KB1,0,T389E.mismatch,pLX304,,1.03,mismatch,closed,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41757,m05,taoe005-u2os-72h-cp-a-au00044858_m05_s2_w1d2df377f-aeb8-454f-9397-c1655c702432.tif,66,4790,NFKB1,0,WT.2,pLX304,,0.09,,,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41757,o02,taoe005-u2os-72h-cp-a-au00044858_o02_s3_w11958df3b-a4b3-4a15-aaf0-07241d900c0c.tif,143,4088,SMAD3,1,WT.2,pLX304,,0.05,,,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41757,k06,taoe005-u2os-72h-cp-a-au00044858_k06_s9_w158e5263c-e8df-4f54-9650-45aa053baf88.tif,112,8737,RIPK1,0,WT,pLX304,,0.1,,,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41757,m20,taoe005-u2os-72h-cp-a-au00044858_m20_s9_w1ee69fd2f-3bf0-4434-82ad-25a154b64464.tif,85,7046,TGFBR1,0,WT.3,pLX304,,0.99,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41757,k10,taoe005-u2os-72h-cp-a-au00044858_k10_s7_w1acf21b40-4180-4997-b045-1eaf057c6b31.tif,107,9641,IKBKE,1,WT.2,pLX304,,1.12,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41757,o07,taoe005-u2os-72h-cp-a-au00044858_o07_s3_w169d5df33-c97b-4d73-9b90-69c939381d97.tif,87,6788,STK3,0,WT.2,pLX304,,0.87,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41757,l04,taoe005-u2os-72h-cp-a-au00044858_l04_s2_w18ff777dc-1985-4140-a0cd-457e935c5145.tif,33,,EMPTY,,,,,0.06,,,ORA11.12.13.18A,2,72H,"ORF OE",1,Untreated,0,0
41757,n09,taoe005-u2os-72h-cp-a-au00044858_n09_s2_w1e3478299-84ea-4a38-8eb6-07647e6787b5.tif,63,5590,PRKCZ,0,del1-238,pLX304,,1.04,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41757,l16,taoe005-u2os-72h-cp-a-au00044858_l16_s1_w1087d801f-ab15-4f56-b6e6-b51ce4a39105.tif,49,84335,AKT1S1,0,WT.2,pLX304,,0.93,,closed,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41757,o07,taoe005-u2os-72h-cp-a-au00044858_o07_s8_w182b78728-daa2-4b87-90e0-84c890470f7f.tif,25,6788,STK3,0,WT.2,pLX304,,0.87,,open,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41757,l17,taoe005-u2os-72h-cp-a-au00044858_l17_s5_w141634d70-fe78-4f3c-97d0-bf4d4874a761.tif,57,,EMPTY,,,,,0.09,,,ORA11.12.13.18A,5,72H,"ORF OE",1,Untreated,0,0
41757,o03,taoe005-u2os-72h-cp-a-au00044858_o03_s4_w12f933d9a-f2c0-4f89-ab91-1277aa02a774.tif,64,6389,SDHA,0,WT,pLX304,,1.07,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41757,l14,taoe005-u2os-72h-cp-a-au00044858_l14_s7_w1cbc5aabf-c079-413c-972e-f86ff54ddebd.tif,51,84335,AKT1S1,0,WT.1,pLX304,,1.14,,closed,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41757,k10,taoe005-u2os-72h-cp-a-au00044858_k10_s2_w1f6dde107-876d-44aa-b167-28141ae12bd9.tif,42,9641,IKBKE,1,WT.2,pLX304,,1.12,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41757,n08,taoe005-u2os-72h-cp-a-au00044858_n08_s6_w127c5a3e4-6925-4cd8-979c-4906c572ce4a.tif,129,64798,DEPTOR,0,WT.1,pLX304,,1.35,,closed,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41757,l13,taoe005-u2os-72h-cp-a-au00044858_l13_s6_w1dd4630f9-c586-4cf4-864d-a9aa2974635c.tif,76,673,BRAF,0,WT.2,pLX304,,1.16,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41757,k18,taoe005-u2os-72h-cp-a-au00044858_k18_s7_w1e95dfdf0-e399-4092-8f8e-3241ed25b1db.tif,110,23678,SGK3,0,WT.2,pLX304,,0.79,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41757,l16,taoe005-u2os-72h-cp-a-au00044858_l16_s9_w1879d1f82-d368-4823-a189-990a0974d27d.tif,73,84335,AKT1S1,0,WT.2,pLX304,,0.93,,closed,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41757,k23,taoe005-u2os-72h-cp-a-au00044858_k23_s5_w1176e0d3d-37e9-47b6-84d0-1926e2a7586d.tif,70,3091,HIF1A,1,WT.2,pLX304,,1.07,,closed,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41757,n14,taoe005-u2os-72h-cp-a-au00044858_n14_s7_w1533a4dee-e06b-42ad-85d6-266935858a46.tif,48,10891,PPARGC1A,0,WT.2,pLX304,,1.02,,closed,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41757,n14,taoe005-u2os-72h-cp-a-au00044858_n14_s2_w1ce25b595-be10-4f83-b19a-d8be5ce37ff4.tif,53,10891,PPARGC1A,0,WT.2,pLX304,,1.02,,closed,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41757,m10,taoe005-u2os-72h-cp-a-au00044858_m10_s2_w1f25c99e1-40cb-4971-bcc4-1cd8dfbcdda9.tif,40,4293,MAP3K9,0,WT,pLX304,,1,,closed,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41757,k13,taoe005-u2os-72h-cp-a-au00044858_k13_s5_w19b2a7460-f270-4f28-a604-b7711425c3a3.tif,51,1407,CRY1,0,WT.2,pLX304,,1.03,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41757,m20,taoe005-u2os-72h-cp-a-au00044858_m20_s4_w126836bf4-2243-4422-b6e1-0820cac92631.tif,42,7046,TGFBR1,0,WT.3,pLX304,,0.99,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41757,n13,taoe005-u2os-72h-cp-a-au00044858_n13_s6_w1eab1f363-0e69-41b6-889d-71812c522fed.tif,91,5581,PRKCE,0,del1-394,pLX304,,1.01,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41757,n11,taoe005-u2os-72h-cp-a-au00044858_n11_s4_w17fce8c73-f007-404b-b55c-51d4dc1a030a.tif,96,5578,PRKCA,0,del1-325,pLX304,,0.79,,closed,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41757,n10,taoe005-u2os-72h-cp-a-au00044858_n10_s3_w15294428b-ff9e-4a59-8394-c0ae1446bf6f.tif,125,64798,DEPTOR,0,WT.2,pLX304,,0.83,,closed,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41757,k20,taoe005-u2os-72h-cp-a-au00044858_k20_s2_w15bb05f25-dfde-4900-b13c-99807585e93c.tif,25,29110,TBK1,0,WT.2,pLX304,,1.14,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41757,o06,taoe005-u2os-72h-cp-a-au00044858_o06_s7_w129a326c3-9d4e-4716-a101-3755a92feb69.tif,75,83939,EIF2A,0,WT.2,pLX304,,0.96,,closed,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41757,l01,taoe005-u2os-72h-cp-a-au00044858_l01_s9_w166dd7752-eddd-4376-be41-faff4e8dd6ed.tif,158,7248,TSC1,0,WT.1,pLX304,,0.91,,closed,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41757,k24,taoe005-u2os-72h-cp-a-au00044858_k24_s6_w1a4fd040b-afc4-4a35-a386-6d4ee4afccda.tif,63,7494,XBP1,1,WT.3,pLX304,PotentiallyToxic,1.14,,closed,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41757,k08,taoe005-u2os-72h-cp-a-au00044858_k08_s5_w193987be4-22c5-4216-9952-7ad5f15c1f21.tif,86,,EMPTY,,,,,0.06,,,ORA11.12.13.18A,5,72H,"ORF OE",1,Untreated,0,0
41757,o06,taoe005-u2os-72h-cp-a-au00044858_o06_s2_w1c3e22e23-a7f2-4fda-b3da-8aaa45ba688a.tif,105,83939,EIF2A,0,WT.2,pLX304,,0.96,,closed,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41757,o05,taoe005-u2os-72h-cp-a-au00044858_o05_s1_w19db6c42e-7fa0-43a0-9a23-87b9f63375eb.tif,55,6720,SREBF1,0,WT,pLX304,,1.06,,,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41757,k11,taoe005-u2os-72h-cp-a-au00044858_k11_s8_w1b1afef4e-539a-4537-8728-a4db569fe160.tif,69,595,CCND1,1,WT.2,pLX304,,0.8,,open,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41757,k07,taoe005-u2os-72h-cp-a-au00044858_k07_s9_w1d564d03f-4d62-4d0b-8eb6-753cae5f75ba.tif,68,331,XIAP,0,WT.2,pLX304,,0.65,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41757,l06,taoe005-u2os-72h-cp-a-au00044858_l06_s7_w1ce57828b-77c6-4b2d-b5e1-1ab00ef788a6.tif,46,5569,PKIA,0,WT,pLX304,,1.18,,closed,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41757,k14,taoe005-u2os-72h-cp-a-au00044858_k14_s6_w16b736ed9-d559-4268-a7f4-e3eb73229857.tif,118,10128,LRPPRC,0,WT,pLX304,,1.08,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41757,k15,taoe005-u2os-72h-cp-a-au00044858_k15_s7_w1c2d7280b-c34c-4670-807c-8f06a799763f.tif,79,1649,DDIT3,0,WT.2,pLX304,,1.09,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41757,m09,taoe005-u2os-72h-cp-a-au00044858_m09_s6_w1dc90c9e5-c32f-4fb0-9802-2eeeeb0b3a01.tif,71,5295,PIK3R1,0,WT.2,pLX304,,0.97,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41757,m06,taoe005-u2os-72h-cp-a-au00044858_m06_s5_w19e702811-f0af-4543-b8f0-e3acc8d01996.tif,66,5290,PIK3CA,1,WT.2,pLX304,,1.09,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41757,m07,taoe005-u2os-72h-cp-a-au00044858_m07_s9_w146b22250-a694-4281-b160-0fef7281a3c9.tif,84,5045,FURIN,0,WT.2,pLX304,,0.87,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41757,m07,taoe005-u2os-72h-cp-a-au00044858_m07_s4_w1ea35189a-2170-4a5a-9f5f-ee6614a5fb33.tif,41,5045,FURIN,0,WT.2,pLX304,,0.87,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41757,l20,taoe005-u2os-72h-cp-a-au00044858_l20_s3_w1ed8afada-6abb-496d-bd6a-93affd741c4e.tif,102,345611,IRGM,0,WT.2,pLX304,,1.07,,closed,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41757,o09,taoe005-u2os-72h-cp-a-au00044858_o09_s1_w1ac9215ee-8b6d-47e4-9e49-5944e25e82d5.tif,71,6925,TCF4,0,WT.2,pLX304,,1.04,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41757,o05,taoe005-u2os-72h-cp-a-au00044858_o05_s6_w165e83c7d-c18b-4090-b48b-46b36e64f2cb.tif,103,6720,SREBF1,0,WT,pLX304,,1.06,,,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41757,n16,taoe005-u2os-72h-cp-a-au00044858_n16_s9_w139413deb-805f-4c5f-9f38-fcacd50f1a69.tif,82,-43,Luciferase,0,CTRL,pLX304,,0.95,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,CTRL,0,0
41757,m08,taoe005-u2os-72h-cp-a-au00044858_m08_s5_w163edebee-94ff-4165-80f5-bb99ba035902.tif,69,1147,CHUK,0,WT.1.mismatch,pLX304,,0.94,mismatch,closed,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41757,m01,taoe005-u2os-72h-cp-a-au00044858_m01_s1_w1d0996645-d5b4-42dd-96b6-fe99dd95ba34.tif,37,3320,HSP90AA1,0,WT,pLX304,,1,,,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
